,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
1800,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.772825837646197,0.011292432886014425,"(2, sLIN)-DP",2.0,sLIN
1801,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7616469621709142,0.020977315632695122,"(2, sLIN)-DP",2.0,sLIN
1802,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.7475802364275419,0.03040751876722684,"(2, sLIN)-DP",2.0,sLIN
1803,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7719358532981287,0.004010752263764035,"(2, sLIN)-DP",2.0,sLIN
1804,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.7560574089017202,0.03424365031550352,"(2, sLIN)-DP",2.0,sLIN
1805,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.7585146942931373,0.02904393863210611,"(2, sLIN)-DP",2.0,sLIN
1806,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.7707983107683706,0.01899392751958525,"(2, sLIN)-DP",2.0,sLIN
1807,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7447554239470408,0.026151516791168155,"(2, sLIN)-DP",2.0,sLIN
1808,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.7570717004848742,0.01451103822251989,"(2, sLIN)-DP",2.0,sLIN
1809,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7748230481014913,0.00917476047508097,"(2, sLIN)-DP",2.0,sLIN
1810,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.7771582142839628,0.028306797018696532,"(2, sLIN)-DP",2.0,sLIN
1811,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.7678200723859405,0.023025450158080572,"(2, sLIN)-DP",2.0,sLIN
1812,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7828682080179087,0.021506834928220777,"(2, sLIN)-DP",2.0,sLIN
1813,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.7421769388835256,0.03600712526521183,"(2, sLIN)-DP",2.0,sLIN
1814,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.699427585954532,0.037780307010161565,"(2, sLIN)-DP",2.0,sLIN
1815,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7613707710264597,0.009971666827263097,"(2, sLIN)-DP",2.0,sLIN
1816,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.7265126569767288,0.027726130488054085,"(2, sLIN)-DP",2.0,sLIN
1817,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.7316429463884554,0.028133210300087627,"(2, sLIN)-DP",2.0,sLIN
1818,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7727038363265908,0.01289214749524332,"(2, sLIN)-DP",2.0,sLIN
1819,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.7361871796003532,0.030007619938836216,"(2, sLIN)-DP",2.0,sLIN
1820,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.7564886009496787,0.023768208136531955,"(2, sLIN)-DP",2.0,sLIN
1821,"DPRandomForest(dp_epsilon=0.1719785160744032, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7751601738877187,0.011952189965752437,"(2, sLIN)-DP",2.0,sLIN
1822,"DPRandomForest(dp_epsilon=0.12183822732471554, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.722490357595148,0.030084248019031274,"(2, sLIN)-DP",2.0,sLIN
1823,"DPRandomForest(dp_epsilon=0.08626594467809444, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=2,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.7422668743028024,0.05019488074012546,"(2, sLIN)-DP",2.0,sLIN
1824,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,5,0.7599582351079357,0.0008807107113592503,"(1, sLIN)-DP",1.0,sLIN
1825,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(1, sLIN)-DP",1.0,sLIN
1826,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.7594975707251157,0.0006275336347730224,"(1, sLIN)-DP",1.0,sLIN
1827,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,5,0.7590368827644276,0.00022717712951113235,"(1, sLIN)-DP",1.0,sLIN
1828,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,10,0.7592825830101279,0.0002795675438144745,"(1, sLIN)-DP",1.0,sLIN
1829,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.7593747158866918,0.00012966490070646797,"(1, sLIN)-DP",1.0,sLIN
1830,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.1,5,0.7583304945580395,0.0014093656990407666,"(1, sLIN)-DP",1.0,sLIN
1831,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.1,10,0.7609103235600243,0.002845416306606059,"(1, sLIN)-DP",1.0,sLIN
1832,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.7592825641478336,0.00022248776988620633,"(1, sLIN)-DP",1.0,sLIN
1833,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.1,5,0.7613096147527285,0.004404719548981731,"(1, sLIN)-DP",1.0,sLIN
1834,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.1,10,0.7594054048395366,0.00031222677218647625,"(1, sLIN)-DP",1.0,sLIN
1835,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.7600196696005079,0.0007310208790169515,"(1, sLIN)-DP",1.0,sLIN
1836,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,5,0.7590983078258526,5.947718501878538e-05,"(1, sLIN)-DP",1.0,sLIN
1837,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,10,0.7510210159910757,0.010489599482748302,"(1, sLIN)-DP",1.0,sLIN
1838,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.7641352335963114,0.006750716096286609,"(1, sLIN)-DP",1.0,sLIN
1839,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.25,5,0.7590368827644277,0.0002988976913320888,"(1, sLIN)-DP",1.0,sLIN
1840,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.25,10,0.7665925614278908,0.014661581338212418,"(1, sLIN)-DP",1.0,sLIN
1841,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.7755597668771321,0.020113136659329834,"(1, sLIN)-DP",1.0,sLIN
1842,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.25,5,0.7583304945580395,0.0015677823334304894,"(1, sLIN)-DP",1.0,sLIN
1843,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.25,10,0.7594975047070857,0.005770439783189409,"(1, sLIN)-DP",1.0,sLIN
1844,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.7730106032501242,0.016550020193031808,"(1, sLIN)-DP",1.0,sLIN
1845,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.25,5,0.7602039495003566,0.0010247310205758718,"(1, sLIN)-DP",1.0,sLIN
1846,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.25,10,0.766561382055394,0.005589645237482175,"(1, sLIN)-DP",1.0,sLIN
1847,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.7788772200448847,0.018492562366093705,"(1, sLIN)-DP",1.0,sLIN
1848,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.5,5,0.7572863156695492,0.004015023440433111,"(1, sLIN)-DP",1.0,sLIN
1849,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.5,10,0.7269750708373462,0.02626094285986967,"(1, sLIN)-DP",1.0,sLIN
1850,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.7281409916888959,0.026512872517693478,"(1, sLIN)-DP",1.0,sLIN
1851,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.5,5,0.7675135506722333,0.008168767808170963,"(1, sLIN)-DP",1.0,sLIN
1852,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.5,10,0.7646564978151804,0.016173389190338106,"(1, sLIN)-DP",1.0,sLIN
1853,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.7326862811892753,0.03675570461626474,"(1, sLIN)-DP",1.0,sLIN
1854,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.5,5,0.7576240733426363,0.00889527159407484,"(1, sLIN)-DP",1.0,sLIN
1855,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.5,10,0.7146289400031917,0.03301309001759058,"(1, sLIN)-DP",1.0,sLIN
1856,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.7419011815718403,0.04416969794127805,"(1, sLIN)-DP",1.0,sLIN
1857,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.5,5,0.7668694457616614,0.01922521791817042,"(1, sLIN)-DP",1.0,sLIN
1858,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.5,10,0.7736564293450521,0.018135076590650532,"(1, sLIN)-DP",1.0,sLIN
1859,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.7521581812749478,0.015387953497741294,"(1, sLIN)-DP",1.0,sLIN
1860,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.75,5,0.7490563005533065,0.014548107377370915,"(1, sLIN)-DP",1.0,sLIN
1861,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.75,10,0.7079028486214115,0.02877724901883773,"(1, sLIN)-DP",1.0,sLIN
1862,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.6873935883666422,0.11516418129048002,"(1, sLIN)-DP",1.0,sLIN
1863,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.75,5,0.7508061367342804,0.010194342228711392,"(1, sLIN)-DP",1.0,sLIN
1864,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.75,10,0.7357875441707777,0.034829005500983466,"(1, sLIN)-DP",1.0,sLIN
1865,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.7235634146562291,0.026478225801844127,"(1, sLIN)-DP",1.0,sLIN
1866,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.75,5,0.7368014915170604,0.013751210602561969,"(1, sLIN)-DP",1.0,sLIN
1867,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.75,10,0.6535136163130175,0.06403081580197004,"(1, sLIN)-DP",1.0,sLIN
1868,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.700011359816749,0.04397742848383725,"(1, sLIN)-DP",1.0,sLIN
1869,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.75,5,0.7545528532803982,0.007634214541497109,"(1, sLIN)-DP",1.0,sLIN
1870,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.75,10,0.7196020263385533,0.029192016940973495,"(1, sLIN)-DP",1.0,sLIN
1871,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               global_delta='sLIN', global_epsilon=1, max_depth=13,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.717237133180247,0.04385670301735946,"(1, sLIN)-DP",1.0,sLIN
1872,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,5,0.7591904454179904,4.662759153779561e-05,"(1, sLIN)-DP",1.0,sLIN
1873,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7593132766785462,0.00019903492957382696,"(1, sLIN)-DP",1.0,sLIN
1874,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7594361126546756,0.00044215609224715607,"(1, sLIN)-DP",1.0,sLIN
1875,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.7591904454179904,0.0006814479497724181,"(1, sLIN)-DP",1.0,sLIN
1876,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(1, sLIN)-DP",1.0,sLIN
1877,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7594975707251157,0.0003974714795798555,"(1, sLIN)-DP",1.0,sLIN
1878,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,5,0.7593747158866919,0.00021239296777029304,"(1, sLIN)-DP",1.0,sLIN
1879,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(1, sLIN)-DP",1.0,sLIN
1880,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7606339296459057,0.0017406400705139197,"(1, sLIN)-DP",1.0,sLIN
1881,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.7591597376028514,0.00010804322181567905,"(1, sLIN)-DP",1.0,sLIN
1882,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7599582586858036,0.0011117171560415182,"(1, sLIN)-DP",1.0,sLIN
1883,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7600196743160815,0.0015970889609172667,"(1, sLIN)-DP",1.0,sLIN
1884,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,5,0.761893148120693,0.005417250432345563,"(1, sLIN)-DP",1.0,sLIN
1885,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,10,0.7607254164888895,0.012262558944823115,"(1, sLIN)-DP",1.0,sLIN
1886,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,20,0.7721501714016684,0.011278783644479066,"(1, sLIN)-DP",1.0,sLIN
1887,"DPRandomForest(dp_epsilon=0.08960717431051154, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,5,0.7599889759320898,0.0014085499515066686,"(1, sLIN)-DP",1.0,sLIN
1888,"DPRandomForest(dp_epsilon=0.06339555053237805, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,10,0.7684345587788701,0.008017946892479507,"(1, sLIN)-DP",1.0,sLIN
1889,"DPRandomForest(dp_epsilon=0.044844072289888355, dp_zeta=0.0003071158748195694,
               extra_random=False, global_delta='sLIN', global_epsilon=1,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,20,0.7792445632265992,0.01943039871617022,"(1, sLIN)-DP",1.0,sLIN
